anime_id,Name,Genres,Other name,Score,Type
26149,Tobiuo no Boy wa Byouki desu,Fantasy,トビウオのぼうや は びょうきです,6.19,Movie
26163,Ganbare! Lulu Lolo 2nd Season,Slice of Life,がんばれ！ルルロロ　第２シリーズ,UNKNOWN,TV
26165,Yuri Kuma Arashi,"Drama, Fantasy, Girls Love",ユリ熊嵐,7.04,TV
26183,Ikkitousen: Extravaganza Epoch,"Action, Ecchi",一騎当千 Extravaganza Epoch,6.52,OVA
26189,Ai Tenshi Densetsu Wedding Peach Specials,"Adventure, Comedy, Romance",愛天使伝説 ウェディングピーチ,6.18,Special
26199,Doolie Baenang-Yeohaeng,Adventure,둘리의 배낭여행,UNKNOWN,OVA
26209,Examurai Sengoku Recap,Action,エグザムライ戦国,UNKNOWN,Special
26213,Free! Eternal Summer: Kindan no All Hard!,"Comedy, Slice of Life",Free! -Eternal Summer- 禁断のオールハード！,7.89,Special
26215,Niji no Kizuna,Drama,虹のきずな,UNKNOWN,OVA
26217,Himawari no You ni,Drama,ひまわりのように,UNKNOWN,OVA
26219,Tabidachi no Hi ni,Drama,旅立ちの日に,UNKNOWN,OVA
26221,Mebae no Ashita,Drama,めばえの朝（あした）,UNKNOWN,OVA
26223,Shin-chan ga Naita!,Drama,新ちゃんがないた！,UNKNOWN,OVA
26225,"Kii-chan Watashi, Umarete Kite Yokatta!",Drama,きいちゃん 私、生まれてきてよかった！,UNKNOWN,OVA
26227,"Ikitemasu, 15-sai.",Drama,生きてます、15歳。,UNKNOWN,OVA
26229,Kaze no Tabibito,Drama,風の旅人,UNKNOWN,OVA
26231,Kiniro no Kujira,Drama,金色のクジラ,UNKNOWN,OVA
26233,Kitsune no Kan Chigai,Drama,きつねのかんちがい,UNKNOWN,OVA
26235,Crayon no Hoshi,Drama,クレヨンの星,UNKNOWN,OVA
26237,Cherry Blossom,Drama,チェリーブラッサム,UNKNOWN,OVA
26239,Tenki ni Naare,Drama,天気になあれ,UNKNOWN,OVA
26241,Inochi Kagayaku Akari,Drama,いのち輝く灯,UNKNOWN,OVA
26243,Owari no Seraph,"Action, Drama, Supernatural",終わりのセラフ,7.49,TV
26247,Mina no Egao,Drama,ミナの笑顔,UNKNOWN,OVA
26249,Mina no Mura to Kawa,Drama,ミナの村と川,UNKNOWN,OVA
26251,Mina no Mura to Mori,Drama,ミナの村と森,UNKNOWN,OVA
26253,Mina no Mura no Gomi Soudou,Drama,ミナの村のごみ騒動,UNKNOWN,OVA
26255,Mina no Bousai Murazukuri,Drama,ミナの防災村づくり,UNKNOWN,OVA
26257,Nidoto Touranai Tabibito,Drama,二度と通らない旅人,UNKNOWN,OVA
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,Drama,見えぬ目に感じた雲取山の朝日,UNKNOWN,OVA
26261,Tabi no Kisetsu,Drama,足袋の季節,UNKNOWN,OVA
26263,Shiokari Touge,Drama,塩狩峠,UNKNOWN,OVA
26265,Nogiku no Haka,"Drama, Romance",野菊の墓,UNKNOWN,OVA
26267,Goi-sensei to Tarou,Drama,五井先生と太郎,UNKNOWN,OVA
26269,Tegami,Drama,手紙,UNKNOWN,OVA
26271,Meiji Ishin wo Tsukuriageta Hitobito,Drama,明治維新をつくりあげた人々,UNKNOWN,OVA
26273,Tenka wo Mezashita Sannin no Bushou,Drama,天下をめざした３人の武将,UNKNOWN,OVA
26275,Tokugawa Iemitsu to Edo Bakufu,Drama,徳川家光と江戸幕府,UNKNOWN,OVA
26277,Minamoto no Yoritomo to Bushi no Yononaka,Drama,源頼朝と武士の世の中,UNKNOWN,OVA
26279,Kumo no Ito (2000),Fantasy,くもの糸,5.44,OVA
26281,Mother Teresa,Drama,マザー・テレサ,UNKNOWN,OVA
26283,Gin no Rousokutate,Drama,銀のろうそく立て,UNKNOWN,OVA
26285,Ao no Doumon,Drama,青の洞門,UNKNOWN,OVA
26287,Tomoko-chan to Watashi,Comedy,とも子ちゃんとわたし,UNKNOWN,OVA
26289,Hage,Drama,はげ,UNKNOWN,OVA
26291,Boku no Diet Daisakusen,Drama,ぼくのダイエット大作戦,UNKNOWN,OVA
26295,Haha Uzura,Drama,母うずら,UNKNOWN,OVA
26297,Inori no Te,Drama,いのりの手,UNKNOWN,OVA
26299,Inamura no Hi (1989),Drama,稲むらの火,UNKNOWN,OVA
26301,Donguri to Yamaneko (1995),Drama,どんぐりと山猫,UNKNOWN,OVA
26303,Cello Hiki no Gauche (OVA),"Drama, Fantasy",セロひきのゴーシュ,5.8,OVA
26305,Naita Aka Oni (OVA),Drama,泣いた赤おに,UNKNOWN,OVA
26307,"Yume, Sora Takaku",Drama,夢、空高く,UNKNOWN,OVA
26309,Ichimai no Etegami,Drama,一枚の絵てがみ,UNKNOWN,OVA
26311,Tasukeai no Rekishi: Seimei Hoken no Hajimari,Drama,たすけあいの歴史 ─生命保険のはじまり─,UNKNOWN,Movie
26313,Yakusoku: Africa Mizu to Midori,Drama,約束 －アフリカ　水と緑－,UNKNOWN,OVA
26315,"Okaasan, Nakanaide",Drama,お母さん、なかないで,UNKNOWN,OVA
26317,Obake Nagaya,"Comedy, Supernatural",おばけ長屋,UNKNOWN,OVA
26319,Mimizuku to Tsuki-sama,Drama,みみずくとお月さま,UNKNOWN,OVA
26321,Soba no Hana Saita Hi,Drama,そばの花さいた日,UNKNOWN,OVA
26323,Hitotsu no Hana,Drama,一つの花,UNKNOWN,OVA
26325,Minna Ichiban!,Drama,みんないちばん！,UNKNOWN,OVA
26327,Kitsune to Budou,Drama,きつねとぶどう,UNKNOWN,OVA
26329,Ijimekko Ookami to Nana-chan,Drama,いじめっこ狼とナナちゃん,UNKNOWN,OVA
26331,Jigoku no Soubee,"Comedy, Drama",じごくのそうべえ,UNKNOWN,OVA
26333,Kaneko Misuzu: Yasashisa no Fuukei,Drama,金子みすゞ やさしさの風景,UNKNOWN,OVA
26335,Nanatsu no Hoshi,Drama,七つのほし,UNKNOWN,OVA
26337,Minna no Doutoku,"Drama, Fantasy",みんなのどうとく,UNKNOWN,OVA
26339,Tobidashicha dame!,Drama,とびだしちゃダメ！,UNKNOWN,OVA
26341,Hanamaru Koutsuu Anzen,Drama,はなまる交通安全,UNKNOWN,OVA
26345,Kogitsune no Okurimono,"Drama, Fantasy",こぎつねのおくりもの,UNKNOWN,OVA
26347,From Osaka with Cheer!,Slice of Life,FROM OSAKA WITH CHEER!,5.09,ONA
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy, Romance",旦那が何を言っているかわからない件,7.29,TV
26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance",長門有希ちゃんの消失,6.72,TV
26359,Persona 4 the Golden Animation: Thank you Mr. Accomplice,"Adventure, Drama, Mystery, Supernatural",ペルソナ4 ザ・ゴールデンアニメーション Thank you Mr. Accomplice,6.5,Special
26395,Teekyuu 4,Comedy,てーきゅう ４期,6.66,TV
26441,Junketsu no Maria,"Comedy, Fantasy, Romance",純潔のマリア,7.12,TV
26443,Triage X,"Action, Adventure, Ecchi",トリアージX,6.32,TV
26447,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",宇宙船サジタリウス,5.63,Special
26449,Akame ga Kill! Recap,"Action, Fantasy",『アカメが斬る！』第一話～第八話ダイジェスト映像,6.73,Special
26453,Tribe Cool Crew,Sports,トライブクルクル,6.91,TV
27363,Yakata: Kannou Kitan,Hentai,館 ～官能奇譚～,6.67,OVA
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy",英語であそぼ たんけんゴブリン島,UNKNOWN,TV
27371,Sore Ike! Anpanman: Bokura wa Hero,"Comedy, Fantasy",それいけ! アンパンマン ぼくらはヒーロー,UNKNOWN,Movie
27373,Sore Ike! Anpanman: Otanjoubi Series,"Comedy, Fantasy",それいけ! アンパンマン おたんじょうびシリーズ,UNKNOWN,OVA
27375,Hitoribocchi,Drama,ひとりぼっち,UNKNOWN,Movie
27379,Sekai no Ouja: King Kong Taikai,"Adventure, Sci-Fi",世界の王者 キングコング大会,UNKNOWN,Special
27387,Under the Dog,"Action, Sci-Fi, Suspense",UNDER THE DOG,6.25,OVA
27389,"Oretachi, Tomodachi!",Fantasy,"おれたち, ともだち!",UNKNOWN,OVA
27393,Kyuumei Senshi Nanosaver,Adventure,救命戦士ナノセイバー,UNKNOWN,TV
27399,Peeping Life Movie: We Are The Hero,"Comedy, Slice of Life",Peeping Life -WE ARE THE HERO-,UNKNOWN,OVA
27405,Zou no Senaka: Tabidatsu Hi,"Drama, Slice of Life",象の背中 -旅立つ日-,5.87,OVA
27411,Koukaku Kidoutai: Shin Movie,"Action, Award Winning, Mystery, Sci-Fi",攻殻機動隊 新劇場版,7.43,Movie
27413,Shinkyoku no Grimoire The Animation,"Fantasy, Supernatural, Hentai",神曲のグリモワール THE ANIMATION,6.79,OVA
27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari",Slice of Life,タリ タリ 「曇ったり 輝いたり またいつか歌ったり」,6.77,Special
27437,Mushiba Tetsudou,"Adventure, Fantasy",虫歯鉄道-Cavity Express-,5.16,Movie
27441,Show By Rock!!,Comedy,SHOW BY ROCK!!（ショウ・バイ・ロック!!）,7.04,TV
27455,Porong Porong Pororo 3,Sci-Fi,뽀롱뽀롱 뽀로로 3,5.56,TV
27465,Pororo Hanguk-e Wass-eoyo,Adventure,뽀로로가 한국에 왔어요,5.53,ONA
27467,Yoligongju Loopy,Gourmet,요리공주 루피,5.46,TV
27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,"Comedy, Fantasy",それいけ! アンパンマン 怪傑ナガネギマンとドレミ姫,UNKNOWN,Movie
27493,Sore Ike! Anpanman: Yuuki to Honoo to Christmas,"Comedy, Fantasy",それいけ! アンパンマン 勇気とほのおとクリスマス,UNKNOWN,Special
27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,"Adventure, Fantasy",それいけ! アンパンマン 怪傑ナガネギマンとやきそばパンマン,UNKNOWN,Movie
27497,Sore Ike! Anpanman: Kieta Jam Ojisan,"Adventure, Fantasy",それいけ! アンパンマン 消えたジャムおじさん,UNKNOWN,Special
27501,Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi,"Adventure, Fantasy",それいけ! アンパンマン アンパンマンとたのしい仲間たち,UNKNOWN,Movie
27503,Karen Senki,"Action, Sci-Fi",夏恋戦機,5.73,ONA
27509,Toaru Majutsu no Index 10-shuunen Kinen PV,"Action, Comedy, Sci-Fi",鎌池和馬『とある魔術の禁書目録』10周年記念完全新作アニメーションPV映像,6.77,Special
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),Comedy,こんな私たちがなりゆきでヒロインになった結果www,5.53,TV
27521,Gra-P & Rodeo,Comedy,ぐらＰ＆ろで夫,UNKNOWN,TV
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action, Comedy, Fantasy, Slice of Life",Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！,7.17,TV
27539,Pikmin Short Movies,Fantasy,PIKMIN Short Movies (ピクミン　ショートムービー),6.85,Movie
27551,Deko Boko Friends,Comedy,でこぼこフレンズ,UNKNOWN,TV
27557,Ajisai no Uta,"Comedy, Drama",あじさいの唄,UNKNOWN,OVA
27559,Mellow,Comedy,女郎 [めろう],UNKNOWN,OVA
27561,J League wo 100-bai Tanoshiku Miru Houhou!!,"Comedy, Sports",Jリーグを100倍楽しく見る方法!!,UNKNOWN,Movie
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Comedy,ふしぎ遊戯スペシャル 心宿しっかりしなさい！,7.01,Special
27569,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,Fantasy,それいけ! アンパンマン はしれ! わくわく アンパンマングランプリ,5.97,Movie
27571,Sore Ike! Anpanman: Keito no Shiro no Christmas,"Comedy, Fantasy",それいけ! アンパンマン けいとのしろのクリスマス,UNKNOWN,Special
27573,Ubasuteyama,Drama,姥捨山,5.4,Movie
27577,Doubutsu Dai Yakyuu Sen,Sports,動物大野球戦,UNKNOWN,Movie
27579,Mii-chan no Tenohira,Drama,みいちゃんのてのひら,UNKNOWN,Movie
27589,47 Todoufuken,Comedy,47都道府犬,5.28,TV
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance",中二病でも恋がしたい！戀 再生の･･･邪王真眼黙示録（The Rikka Wars）,7.45,Special
27603,Jutaijima,Hentai,受胎島,6.7,OVA
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,Comedy,selector infected WIXOSS 『緑子さんとピルルクたん』,5.88,Special
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,"Comedy, Romance, Slice of Life, Ecchi",姉ログ 靄子姉さんの本編を飛び出しても止まらないモノローグ,5.86,OVA
27621,Glass no Kamen desu ga to Z,Comedy,ガラスの仮面ですが と Z,5.81,TV
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery",探偵歌劇ミルキィホームズTD,6.44,TV
27631,God Eater,"Action, Fantasy, Sci-Fi",GOD EATER,7.2,TV
27633,Gekkan Shoujo Nozaki-kun Specials,"Comedy, Romance",月刊少女野崎くん ミニOVA,7.71,Special
27651,Ginga Tetsudou 999: Niji no Michishirube,"Drama, Sci-Fi",銀河鉄道９９９ 虹の道標,5.96,Movie
27653,Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki,"Action, Adventure, Comedy",クレヨンしんちゃん オラの引越し物語～サボテン大襲撃～,7.07,Movie
27655,Aldnoah.Zero Part 2,"Action, Sci-Fi",アルドノア・ゼロ（第2クール）,6.92,TV
27663,Baby Steps 2nd Season,Sports,ベイビーステップ 第2シリーズ,8.01,TV
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,"Action, Sci-Fi",ストラトス・4.1 ~DUTCH ROLL~,5.68,Special
27681,Sasurai-kun,"Comedy, Slice of Life",さすらいくん,UNKNOWN,TV
27683,Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol,"Comedy, Fantasy",それいけ!アンパンマン リズムでてあそび アンパンマンとふしぎなパラソル,UNKNOWN,Movie
27687,Oshiri Kajiri Mushi (TV) 3rd Season,Comedy,おしりかじり虫　第３シリーズ,5.08,TV
27693,Heart Cocktail,Romance,ハートカクテル,6.18,TV
27709,Saki Biyori Animation,"Comedy, Slice of Life",咲日和 Animation,6.51,OVA
27721,Kasumin,Fantasy,カスミン (第1シリーズ),6.54,TV
27723,Kasumin 2nd Season,Fantasy,カスミン (第2シリーズ),UNKNOWN,TV
27727,Binan Koukou Chikyuu Bouei-bu LOVE!,Comedy,美男高校地球防衛部LOVE!,6.83,TV
27741,Shounen Hollywood: Holly Stage for 50,Slice of Life,少年ハリウッド-HOLLY STAGE FOR 50-,6.47,TV
27747,Jokei Kazoku III: Himitsu - The Anime,Hentai,女系家族III~秘密HIMITSU卑蜜~ THE ANIME,6.03,OVA
27757,Anisava,"Comedy, Romance",ANISAVA,5.54,TV
27775,Plastic Memories,"Drama, Romance, Sci-Fi",プラスティック・メモリーズ,7.91,TV
27783,Sword Gai The Animation,"Action, Supernatural",ソードガイ The Animation,5.74,ONA
27785,Doamaiger D,"Action, Comedy, Gourmet",ドアマイガーD,5.27,TV
27787,Nisekoi:,"Comedy, Romance",ニセコイ,7.35,TV
27789,Yodaka no Hoshi (Music),"Drama, Fantasy, Slice of Life",よだかの星,5.85,Music
27811,Zhong Hua Xiao Zi,"Action, Supernatural",中华小子,5.96,TV
27815,Cardfight!! Vanguard G,Action,カードファイト!! ヴァンガードG,6.5,TV
27821,Fate/stay night: Unlimited Blade Works Prologue,"Action, Fantasy, Supernatural",Fate/stay night [Unlimited Blade Works] プロローグ,8.04,Special
27825,Long Zhi Gu: Poxiao Qibing,"Action, Adventure, Fantasy",龙之谷 破晓奇兵,7.16,Movie
27829,Heavy Object,"Action, Sci-Fi",ヘヴィーオブジェクト,7.25,TV
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",デュラララ!!×２ 転,7.97,TV
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",デュラララ!!×2 結,8.06,TV
27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Sports,県立海空高校野球部員山下たろーくん,UNKNOWN,OVA
27839,Ticonderonga no Iru Umi,Drama,タイコンデロンガのいる海,UNKNOWN,OVA
27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Supernatural",きょうしつはおばけがいっぱい／ぼくはゆうしゃだぞ,UNKNOWN,OVA
27857,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,Comedy,ティグルくんとヴァナディーちゅ,6.65,ONA
27879,Eromame,Hentai,えろまめ,6.44,OVA
27881,Ana no Oku no Ii Tokoro,Hentai,穴の奥のいい秘部 [ところ],6.22,OVA
27887,Yama no Susume Second Season Specials,"Comedy, Slice of Life",ヤマノススメ セカンドシーズン,6.85,Special
27891,Sword Art Online II: Debriefing,"Action, Adventure, Fantasy",ソードアート・オンライン II,6.65,Special
27899,Tokyo Ghoul √A,"Action, Fantasy, Horror",東京喰種√A,7.02,TV
27907,Gundam Build Fighters Specials,Comedy,ガンダムビルドファイターズ,6.48,Special
27909,Otome Hime,Hentai,オトメヒメ,6.38,OVA
27911,Anime de Wakaru Shinryounaika,Comedy,アニメで分かる心療内科,6.56,ONA
27915,Captain,Sports,キャプテン,UNKNOWN,Special
27921,Genkichi Jiisan to Kogitsune,Drama,源吉じいさんと子ぎつね,UNKNOWN,OVA
27927,Urawa no Usagi-chan,Comedy,浦和の調ちゃん,5.37,TV
27939,Afro Samurai Pilot,Action,アフロサムライ,6.69,Special
27943,Nano Invaders,"Action, Adventure",ナノ・インベーダーズ,UNKNOWN,TV
27945,Gugure! Kokkuri-san Specials,"Comedy, Romance, Supernatural",繰繰れ！コックリさん,7.21,Special
27947,Lupin III (2015),"Action, Adventure, Comedy, Mystery",ルパン三世,7.9,TV
27949,Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro,Fantasy,マッツとヤンマとモブリさん ―七つの秘宝と空飛ぶお城―,4.94,ONA
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,Fantasy,マッツとヤンマとモブリさん2 ―水軍お宝と謎解きの島々―,4.98,ONA
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,"Comedy, Sci-Fi",Steins;Gate 聡明叡智のコグニティブ・コンピューティング,7.42,ONA
27963,Shouta no Sushi: Kokoro ni Hibiku Shari no Aji,Gourmet,将太の寿司 心にひびくシャリの味,UNKNOWN,Special
27965,Maboroshi Mabo-chan,"Adventure, Fantasy",まぼろしまぼちゃん,UNKNOWN,TV
27967,Senran Kagura Estival Versus: Mizugi-darake no Zenyasai,"Action, Comedy, Ecchi",閃乱カグラ ESTIVAL VERSUS -水着だらけの前夜祭-,6.48,OVA
27969,Hana to Alice: Satsujin Jiken,"Award Winning, Drama, Mystery",花とアリス 殺人事件,7.26,Movie
27989,Hibike! Euphonium,Drama,響け！ユーフォニアム,8.0,TV
27991,K: Return of Kings,"Action, Fantasy",K RETURN OF KINGS,7.56,TV
27993,Tetsujin 28-gou: Tanjou-hen,"Adventure, Sci-Fi",鉄人28号「誕生編」,UNKNOWN,Special
28013,Macross Δ,"Action, Romance, Sci-Fi",マクロスΔ（デルタ）,7.27,TV
28019,Slippy Dandy,"Action, Mystery",SLIPPY DANDY,UNKNOWN,TV
28021,Ishii Hisaichi no Nanda Kanda Gekijou,"Comedy, Sci-Fi",いしいひさいちのナンダカンダ劇場,UNKNOWN,OVA
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural, Ecchi",憑物語,8.09,TV
28035,Kitsune no Home Run Ou,Sports,きつねのホームラン王,4.9,Movie
28041,Baguda-jou no Touzoku,"Adventure, Romance",馬具田城の盗賊,4.94,Movie
28045,Kogane no Hana,"Action, Adventure, Fantasy",こがねの花,4.78,Movie
28047,Kokoro no Chikara,"Adventure, Romance",心の力,5.1,Movie
28049,Numa no Taishou,"Adventure, Comedy",沼の大将,4.78,Movie
28051,Kaeru San Yuushi,"Adventure, Comedy",蛙三勇士,4.43,Movie
28053,Kumo no Ito,Fantasy,蜘蛛の糸,5.28,Movie
28055,Yuki no Yoru no Yume,Drama,雪の夜の夢,5.2,Movie
28057,Dangobei Torimonochou: Hirake - Goma no Maki,"Action, Adventure, Comedy",団子兵衛捕物帖 開け―ごまの巻,4.99,Movie
28063,Sword Art Online II: Sword Art Offline II,Comedy,そーどあーと・おふらいん つー,6.58,Special
28067,Kyouryoku Boukuusen,Action,協力防空戦,4.77,Movie
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",いつも心に太陽を!,5.89,TV
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,GO! GO! 575 「めいっぱいに、はじけてる？」,5.5,Special
28085,Wonder (Movie),Avant Garde,WONDER,6.0,Movie
28087,Ehon Yose,Horror,えほん寄席,UNKNOWN,TV
28089,Oyo Neko Bunyan,Comedy,オヨネコ ぶーにゃん,UNKNOWN,TV
28093,Hana wa Saku: Touhoku ni Saku,Fantasy,花は咲く 東北に咲く,5.86,Special
28097,Little Twins,Adventure,リトルツインズ,UNKNOWN,OVA
28099,Little Twins: Bokura no Natsu ga Tondeiku,Adventure,リトルツインズ ぼくらの夏が飛んでいく,UNKNOWN,Movie
28101,Obatalian,Comedy,オバタリアン,UNKNOWN,Special
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Fantasy, Supernatural",ゲゲゲの鬼太郎 妖怪JAPANラリー3D,5.4,Movie
28105,Shirobako Specials,"Adventure, Comedy",SHIROBAKO 劇中劇アニメーション,6.84,Special
28109,Kuzuryuugawa to Shounen,Drama,九頭竜川と少年,UNKNOWN,OVA
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,怪盗ガリーの日本人攻略法!,UNKNOWN,OVA
28117,Echigo no Mukashibanashi: Attaten Ganoo,Horror,越後の昔ばなし あったてんがのぉ,UNKNOWN,OVA
28119,Kuma no Minakuro to Kouhei Jiisan,Drama,クマのミナクロと公平じいさん,UNKNOWN,OVA
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Fantasy",ダンジョンに出会いを求めるのは間違っているだろうか,7.55,TV
28143,Ochou Fujin no Gensou,Drama,お蝶夫人の幻想,5.51,Movie
28145,Johnny Cypher,"Action, Adventure, Sci-Fi",ジョニーサイファー,UNKNOWN,TV
28149,Nihon Animator Mihonichi,"Action, Avant Garde, Fantasy, Sci-Fi, Supernatural, Ecchi",日本アニメ（ーター）見本市,7.33,ONA
28151,Kujakuou: Sengoku Tensei,"Action, Supernatural",孔雀王　～戦国転生～,4.98,ONA
28155,Yoru no Yatterman,"Action, Adventure, Comedy, Drama",夜ノヤッターマン,6.5,TV
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,聖ブリュンヒルデ学園 少女騎士団と純白のパンティ THE ANIMATION,7.22,OVA
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi & Onna Senshi,Hentai,豚の如き山賊に捕らわれて処女を奪われる巨乳姫騎士&女戦士 ~絶対チ●ポなんかに負けたりしない!!~ THE ANIMATION,5.82,OVA
28171,Shokugeki no Souma,"Gourmet, Ecchi",食戟のソーマ,8.16,TV
28179,Miss Monochrome The Animation: Manager,"Comedy, Slice of Life",ミス・モノクローム-The Animation- MANAGER,6.2,OVA
28185,Oniku Daisuki! Zeushi-kun 2nd Season,"Comedy, Gourmet",おにくだいすき！ ゼウシくん（2期）,UNKNOWN,ONA
28201,Yeonghongibyeong Lazenca,"Action, Adventure, Sci-Fi",영혼기병 라젠카,UNKNOWN,TV
28207,Ketsuekigata-kun! 2,Comedy,血液型くん！2,6.37,TV
28211,Harmony,Sci-Fi,ハーモニー,6.89,Movie
28215,Saint Seiya: Soul of Gold,"Action, Adventure, Fantasy, Sci-Fi",聖闘士星矢 -黄金魂 soul of gold-,7.06,ONA
28221,Etotama,"Action, Comedy, Fantasy",えとたま（干支魂）,6.8,TV
28223,Death Parade,"Drama, Supernatural, Suspense",デス・パレード,8.15,TV
28227,White Album 2 Picture Drama,"Drama, Ecchi",ホワイトアルバム２　ピクチャードラマ「祭りの、ほんのちょっと前」,5.91,Special
28235,Indie Anibox: Selma Danbaekjil Coffee,"Comedy, Drama, Romance, Sci-Fi",인디애니박스: 셀마의 단백질 커피,5.91,Movie
28237,MapleStory Special,"Action, Comedy, Fantasy",メイプルストーリー,5.29,Special
28241,Ahiru Rikusentai,Action,あひる陸戰隊,5.02,Movie
28245,Ari-chan,Comedy,アリチャン,5.15,Movie
28247,Pankis! 2-jigen,Comedy,ぱんきす! 2次元,UNKNOWN,TV
28249,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy",アルスラーン戦記,7.66,TV
28251,Ulibyeol Ilhowa Eollugso,"Comedy, Romance",우리별 일호와 얼룩소,5.73,Movie
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,"Comedy, Supernatural",映画 妖怪ウォッチ エンマ大王と5つの物語だニャン!,6.71,Movie
28263,Honto ni Atta Gakkou Kaidan,"Mystery, Supernatural",ほんとにあった学校怪談,UNKNOWN,OVA
28283,Sengoku Musou,Action,戦国無双,6.52,TV
28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,"Action, Comedy, Fantasy, Romance, Ecchi",トリニティセブン 七つの大罪と七魔道士,7.34,OVA
28293,Shimajirou no Wow! Movie 3: Shimajirou to Ookinaki,Adventure,劇場版しまじろうのわお! しまじろうとおおきなき,UNKNOWN,Movie
28297,Ore Monogatari!!,"Comedy, Romance",俺物語!!,7.91,TV
28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,"Comedy, Romance",オオカミ少女と黒王子「疑心暗鬼 -Happening kiss-」,7.23,OVA
28305,Broots,Sci-Fi,BROOTS,4.8,Special
28309,Oni Chichi 2: Harvest,Hentai,鬼父2 -harvest-,6.63,OVA
28311,Koi Maguwai,"Romance, Hentai",恋まぐわい,6.79,OVA
28313,Kanojo wa Dare to demo Sex Suru.,Hentai,彼女は誰とでもセックスする.,6.64,OVA
28339,2005-nen Uchuu no Tabi,"Avant Garde, Sci-Fi",2005年宇宙の旅,4.41,Special
28347,Guitar Shoujo!,Slice of Life,ギター少女!,4.73,Special
28351,Hikari no Megami,"Action, Fantasy",光の女神,6.61,Special
28353,Henteko na Volunteer,"Drama, Slice of Life",へんてこなボランティア,6.28,OVA
28361,Kaseifu ga Ita.,"Comedy, Slice of Life",カセイフがイタ.,UNKNOWN,OVA
28367,Dr. Slump: Arale-chan '92 Oshougatsu Special,"Comedy, Sci-Fi",Dr.スランプ・アラレちゃん '92お正月スペシャル,5.8,Special
28369,Dr. Slump: Arale-chan Specials,"Comedy, Sci-Fi",Dr.スランプアラレちゃんスペシャル,5.76,Special
28371,Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu,"Comedy, Sci-Fi",Dr.スランプアラレちゃんスペシャル ペンギン村英雄伝説,5.9,Special
28377,Choujikuu Robo Meguru,Comedy,超時空ロボMEGURU,UNKNOWN,OVA
28381,Monster High: Kowa-ike Girls,Supernatural,モンスター・ハイ～こわイケガールズ～,5.63,ONA
28385,Seto no Hanayome Picture Drama,"Comedy, Romance",否苦炒亜怒羅魔 極道の妻 KEJIME,6.3,Special
28387,Joukamachi no Dandelion,"Comedy, Slice of Life",城下町のダンデライオン,7.16,TV
